title,url,published_date,publisher
Coronavirus is forcing fans of Bitcoin to realize it’s not a “safe haven” after all - MIT Technology Review,https://www.technologyreview.com/2020/03/19/905207/coronavirus-is-forcing-fans-of-bitcoin-to-realize-its-not-a-safe-haven-after-all/,2020-03-19T07:00:00+00:00,"{'name': 'MIT Technology Review', 'url': 'https://www.technologyreview.com'}"
Here's What Caused Bitcoin's 'Extreme' Price Plunge - Forbes,https://www.forbes.com/sites/billybambrough/2020/03/19/major-bitcoin-exchange-bitmex-has-a-serious-problem/,2020-03-19T07:00:00+00:00,"{'name': 'Forbes', 'url': 'https://www.forbes.com'}"
The Great Coronavirus Crash of 2020 Is Different - Bloomberg,https://www.bloomberg.com/news/articles/2020-03-19/the-great-coronavirus-crash-of-2020-is-different,2020-03-19T07:00:00+00:00,"{'name': 'Bloomberg', 'url': 'https://www.bloomberg.com'}"
Traders Finding More Arbitrage Opportunities in Bitcoin - CoinDesk,https://www.coindesk.com/markets/2020/03/19/traders-finding-more-arbitrage-opportunities-in-bitcoin/,2020-03-19T07:00:00+00:00,"{'name': 'CoinDesk', 'url': 'https://www.coindesk.com'}"
Dow tumbles 900 points to end Wall Street's worst week since 2008 - CNBC,https://www.cnbc.com/2020/03/19/stock-market-futures-open-to-close-news.html,2020-03-19T07:00:00+00:00,"{'name': 'CNBC', 'url': 'https://www.cnbc.com'}"
Colleges Are Going Online Because of the Coronavirus - Bloomberg,https://www.bloomberg.com/news/articles/2020-03-19/colleges-are-going-online-because-of-the-coronavirus,2020-03-19T07:00:00+00:00,"{'name': 'Bloomberg', 'url': 'https://www.bloomberg.com'}"
Uber stock skyrockets after CEO says it has plenty of cash to get through coronavirus crisis - CNBC,https://www.cnbc.com/2020/03/19/uber-stock-pops-after-saying-worst-of-coronavirus-fallout-is-behind-it.html,2020-03-19T07:00:00+00:00,"{'name': 'CNBC', 'url': 'https://www.cnbc.com'}"
Is This The Naked-Eye Comet We've Been Waiting For? 'Comet Atlas' Is Getting Brighter - Forbes,https://www.forbes.com/sites/jamiecartereurope/2020/03/19/is-this-the-naked-eye-comet-weve-been-waiting-for-comet-atlas-is-getting-brighter/,2020-03-19T07:00:00+00:00,"{'name': 'Forbes', 'url': 'https://www.forbes.com'}"
"Before Fed Acted, Leverage Burned Hedge Funds in Treasury Market - Bloomberg",https://www.bloomberg.com/news/articles/2020-03-19/before-fed-acted-leverage-burned-hedge-funds-in-treasury-trade,2020-03-19T07:00:00+00:00,"{'name': 'Bloomberg', 'url': 'https://www.bloomberg.com'}"
"US has more than 13000 cases, California governor estimates 25.5 million residents will get virus - CNBC",https://www.cnbc.com/2020/03/19/coronavirus-live-updates.html,2020-03-19T07:00:00+00:00,"{'name': 'CNBC', 'url': 'https://www.cnbc.com'}"
