title,url,published_date,publisher
"Family Behind Lego, Blackstone, CPPIB Buy Merlin Entertainments - Fortune",https://fortune.com/2019/06/28/legoland-lego-family-acquires-theme-parks/,2019-06-28T07:00:00+00:00,"{'name': 'Fortune', 'url': 'https://fortune.com'}"
The Sizable CBD Problem That Most Investors Are Overlooking - The Motley Fool,https://www.fool.com/investing/2019/06/28/the-sizable-cbd-problem-that-most-investors-are-ov.aspx,2019-06-28T07:00:00+00:00,"{'name': 'The Motley Fool', 'url': 'https://www.fool.com'}"
Fallen Arches: Can McDonald's get its mojo back? - Fortune,https://fortune.com/2014/11/12/can-mcdonalds-get-its-mojo-back/,2014-11-12T08:00:00+00:00,"{'name': 'Fortune', 'url': 'https://fortune.com'}"
Tim Draper-Backed Bitcoin Exchange Vaurum Rebrands as Mirror - CoinDesk,https://www.coindesk.com/markets/2014/11/12/tim-draper-backed-bitcoin-exchange-vaurum-rebrands-as-mirror/,2014-11-12T08:00:00+00:00,"{'name': 'CoinDesk', 'url': 'https://www.coindesk.com'}"
Baby Prince George's First Royal Duty: An Adorable Playdate - TIME,https://time.com/55498/baby-prince-georges-first-royal-duty-an-adorable-playdate/,2014-04-09T07:00:00+00:00,"{'name': 'TIME', 'url': 'https://time.com'}"
A Brief History of Failure - The New York Times,https://www.nytimes.com/interactive/2014/11/12/magazine/16innovationsfailures.html,2014-11-12T08:00:00+00:00,"{'name': 'The New York Times', 'url': 'https://www.nytimes.com'}"
The Beginning Of The End Of The 113th Congress | Here & Now - WBUR News,https://www.wbur.org/hereandnow/2014/11/12/congress-after-midterms,2014-11-12T08:00:00+00:00,"{'name': 'WBUR News', 'url': 'https://www.wbur.org'}"
"Citigroup, JPMorgan Pay Most in $4.3 Billion FX Rig Cases - Bloomberg",https://www.bloomberg.com/news/articles/2014-11-12/banks-to-pay-3-3-billion-in-fx-manipulation-probe,2014-11-12T08:00:00+00:00,"{'name': 'Bloomberg', 'url': 'https://www.bloomberg.com'}"
Davis Science Cafe Focuses On Sea Otters - Capital Public Radio News,https://www.capradio.org/news/insight/2014/11/12/insight-111214b/,2014-11-12T08:00:00+00:00,"{'name': 'Capital Public Radio News', 'url': 'https://www.capradio.org'}"
Why family firms matter to emerging economies - CNBC,https://www.cnbc.com/2014/11/12/why-family-firms-matter-to-emerging-economies.html,2014-11-12T08:00:00+00:00,"{'name': 'CNBC', 'url': 'https://www.cnbc.com'}"
Describing the indescribable with Jeff Vandermeer - Boing Boing,https://boingboing.net/2014/11/12/describing-the-indescribable-w.html,2014-11-12T08:00:00+00:00,"{'name': 'Boing Boing', 'url': 'https://boingboing.net'}"
Cavaliers Trying To Trade For Kevin Love After LeBron Signing - Business Insider,https://www.businessinsider.com/cavaliers-trade-for-kevin-love-2014-7,2014-07-11T07:00:00+00:00,"{'name': 'Business Insider', 'url': 'https://www.businessinsider.com'}"
"Five predictions for digital currencies in 2018 — including stomach-churning drops, bitcoin-related IPO - CNBC",https://www.cnbc.com/2018/01/05/five-predictions-for-digital-currencies-in-2018.html,2018-01-05T08:00:00+00:00,"{'name': 'CNBC', 'url': 'https://www.cnbc.com'}"
Should You Buy Bitcoin? Ask a Different Question First (Published 2018) - The New York Times,https://www.nytimes.com/2018/01/05/your-money/bitcoin-investing.html,2018-01-05T08:00:00+00:00,"{'name': 'The New York Times', 'url': 'https://www.nytimes.com'}"
Ripple Prices Drop Sharply After Coinbase Announcement - Forbes,https://www.forbes.com/sites/cbovaird/2018/01/05/ripple-prices-drop-sharply-after-coinbase-announcement/,2018-01-05T08:00:00+00:00,"{'name': 'Forbes', 'url': 'https://www.forbes.com'}"
Some cryptocurrency-backed cards dropped from Visa network - CNBC,https://www.cnbc.com/2018/01/05/some-cryptocurrency-backed-cards-dropped-from-visa-network.html,2018-01-05T08:00:00+00:00,"{'name': 'CNBC', 'url': 'https://www.cnbc.com'}"
Altucher-Backed Crypto Exchange Raising $10 Million - CoinDesk,https://www.coindesk.com/markets/2018/01/05/altucher-backed-crypto-exchange-raising-10-million/,2018-01-05T08:00:00+00:00,"{'name': 'CoinDesk', 'url': 'https://www.coindesk.com'}"
Bitcoin's latest comedown - Axios,https://www.axios.com/2018/01/05/bitcoins-latest-comedown-1515110810,2017-12-22T08:00:00+00:00,"{'name': 'Axios', 'url': 'https://www.axios.com'}"
Market excess? Parody cryptocurrency dogecoin now worth more than $1B - USA TODAY,https://www.usatoday.com/story/money/markets/2018/01/05/cryptocurrency-created-parody-now-worth-more-than-1-billion/1006701001/,2018-01-05T08:00:00+00:00,"{'name': 'USA TODAY', 'url': 'https://www.usatoday.com'}"
Forget Bitcoin and Litecoin; cryptocurrency TRON is up 12755% in just one month - Business Today,https://www.businesstoday.in/technology/top-story/story/bitcoin-litecoin-cyrptocurrency-tron-value-trx-ethereum-ripple-blockchain-99973-2018-01-05,2018-01-05T08:00:00+00:00,"{'name': 'Business Today', 'url': 'https://www.businesstoday.in'}"
