title,url,published_date,publisher
Self-Proclaimed Bitcoin Inventor Says Fortune Inaccessible - Bloomberg,https://www.bloomberg.com/news/articles/2019-06-28/self-proclaimed-bitcoin-inventor-says-fortune-inaccessible,2019-06-28T07:00:00+00:00,"{'name': 'Bloomberg', 'url': 'https://www.bloomberg.com'}"
"The World's Top Stock Market? Right Now, It's Russia (Published 2019) - The New York Times",https://www.nytimes.com/2019/06/28/business/russia-markets.html,2019-06-28T07:00:00+00:00,"{'name': 'The New York Times', 'url': 'https://www.nytimes.com'}"
CNBC-shilled cryptocurrency exchange Bitsane pulls exit scam on 246K users - TNW,https://thenextweb.com/news/cnbc-shilled-cryptocurrency-exchange-bitsane-pulls-exit-scam-on-246k-users,2019-06-28T07:00:00+00:00,"{'name': 'TNW', 'url': 'https://thenextweb.com'}"
"Stocks rise to close out Dow's biggest June gain since 1938, S&P 500's best first half in 2 decades - CNBC",https://www.cnbc.com/2019/06/28/stock-market-trump-xi-meeting-at-the-g-20-summit-in-focus.html,2019-06-28T07:00:00+00:00,"{'name': 'CNBC', 'url': 'https://www.cnbc.com'}"
Who owes the most student debt? | Brookings - Brookings Institution,https://www.brookings.edu/articles/who-owes-the-most-student-debt/,2019-06-28T07:00:00+00:00,"{'name': 'Brookings Institution', 'url': 'https://www.brookings.edu'}"
Captain Cryptocurrency: GC of Hedera Hashgraph Expertly Navigates Crypto's Murky Regulatory Waters | Corporate ... - Law.com,https://www.law.com/corpcounsel/2019/06/28/captain-cryptocurrency/,2019-06-28T07:00:00+00:00,"{'name': 'Law.com', 'url': 'https://www.law.com'}"
"Death, theft and darkness in the search for rare truffles - Marketplace",https://www.marketplace.org/2019/06/28/undergound-black-truffles-france-ryan-jacobs/,2019-06-28T07:00:00+00:00,"{'name': 'Marketplace', 'url': 'https://www.marketplace.org'}"
Billionaire Investor Henry Kravis Makes First Crypto Investment - CoinDesk,https://www.coindesk.com/markets/2019/06/28/billionaire-investor-henry-kravis-makes-first-crypto-investment/,2019-06-28T07:00:00+00:00,"{'name': 'CoinDesk', 'url': 'https://www.coindesk.com'}"
"Family Behind Lego, Blackstone, CPPIB Buy Merlin Entertainments - Fortune",https://fortune.com/2019/06/28/legoland-lego-family-acquires-theme-parks/,2019-06-28T07:00:00+00:00,"{'name': 'Fortune', 'url': 'https://fortune.com'}"
The Sizable CBD Problem That Most Investors Are Overlooking - The Motley Fool,https://www.fool.com/investing/2019/06/28/the-sizable-cbd-problem-that-most-investors-are-ov.aspx,2019-06-28T07:00:00+00:00,"{'name': 'The Motley Fool', 'url': 'https://www.fool.com'}"
