title,url,published_date,publisher
Bitcoin’s Price Has Soared. What Comes Next? - The New York Times,https://www.nytimes.com/2017/12/07/technology/bitcoin-price-rise.html,2017-12-07T08:00:00+00:00,"{'name': 'The New York Times', 'url': 'https://www.nytimes.com'}"
Kevin O'Leary explains one big thing people don't understand about bitcoin (but need to) - CNBC,https://www.cnbc.com/2017/12/07/kevin-oleary-bitcoin-is-an-asset-not-a-currency.html,2017-12-07T08:00:00+00:00,"{'name': 'CNBC', 'url': 'https://www.cnbc.com'}"
What happens when bitcoin's market cap overtakes world GDP? - Financial Times,https://www.ft.com/content/57eacfb4-8645-321b-b0c1-c695af9eff14,2017-12-07T08:00:00+00:00,"{'name': 'Financial Times', 'url': 'https://www.ft.com'}"
"Bitcoin soars above $17000, boosting worries and a worldwide frenzy - The Washington Post",https://www.washingtonpost.com/business/economy/bitcoin-soars-above-17000-boosting-worries-and-a-worldwide-frenzy/2017/12/07/439e71e8-db68-11e7-b1a8-62589434a581_story.html,2017-12-07T08:00:00+00:00,"{'name': 'The Washington Post', 'url': 'https://www.washingtonpost.com'}"
"Bitcoin Hits Almost $19K, Coinbase Crashes Under Buying Pressure - Forbes",https://www.forbes.com/sites/johnkoetsier/2017/12/07/bitcoin-hits-almost-19k-coinbase-crashes-under-buying-pressure/,2017-12-07T08:00:00+00:00,"{'name': 'Forbes', 'url': 'https://www.forbes.com'}"
Behind South Korea’s Cryptocurrency Boom - MIT Technology Review,https://www.technologyreview.com/2017/12/07/147244/behind-south-koreas-cryptocurrency-boom/,2017-12-07T08:00:00+00:00,"{'name': 'MIT Technology Review', 'url': 'https://www.technologyreview.com'}"
Here's how you can—and can't—spend bitcoin - CNBC,https://www.cnbc.com/2017/12/07/heres-how-you-can-and-cant-spend-bitcoin.html,2017-12-07T08:00:00+00:00,"{'name': 'CNBC', 'url': 'https://www.cnbc.com'}"
"Bitcoin tops $16,000 as buyers rush into cryptocurrency - USA TODAY",https://www.usatoday.com/story/money/2017/12/07/bitcoin-tops-15-000-and-its-259-b-market-value-tops-home-depot/929962001/,2017-12-07T08:00:00+00:00,"{'name': 'USA TODAY', 'url': 'https://www.usatoday.com'}"
CBOE Bitcoin Futures: How Will They Work and Can I Invest With Them? - The Motley Fool,https://www.fool.com/investing/2017/12/07/cboe-bitcoin-futures-how-will-they-work-and-can-i.aspx,2017-12-07T08:00:00+00:00,"{'name': 'The Motley Fool', 'url': 'https://www.fool.com'}"
6 red flags of an ICO scam - TechCrunch,https://techcrunch.com/2017/12/07/6-red-flags-of-an-ico-scam/,2017-12-07T08:00:00+00:00,"{'name': 'TechCrunch', 'url': 'https://techcrunch.com'}"
